NGF.axon.1.raw	NGF.axon.2.raw	NGF.cb.1.raw	NGF.cb.2.raw
ENSRNOT00000064081.0	1.00250626566416	2.00501253132832	437.393483709273	442.105263157895
ENSRNOT00000000304.0	40.0501253132832	27.0676691729323	290.325814536341	274.085213032581
ENSRNOT00000057078.0	911.127819548872	53.1328320802005	1930.02506265664	1746.21553884712
ENSRNOT00000076010.0	0	0	4.96240601503759	5.0125313283208
ENSRNOT00000077065.0	0	0	4.96240601503759	5.0125313283208
ENSRNOT00000073259.0	0	0	4.96240601503759	5.0125313283208
ENSRNOT00000000365.0	5.0125313283208	1.00250626566416	959.498746867168	1267.11779448622
ENSRNOT00000057016.0	9.9749373433584	136.240601503759	2302.65664160401	2332.73182957393
ENSRNOT00000057010.0	0	1.00250626566416	0	0
ENSRNOT00000048277.0	0	0	0	0
ENSRNOT00000048858.0	2.00501253132832	0	0	0
ENSRNOT00000043654.0	0	0	0	0
ENSRNOT00000051646.0	0	0	0	0
ENSRNOT00000075114.0	0	0	1.00250626566416	2.00501253132832
ENSRNOT00000047483.0	0	0	0	0
ENSRNOT00000046628.0	0	0	0	0
ENSRNOT00000040820.0	0	0	0	0
ENSRNOT00000049521.0	0	0	0	0
ENSRNOT00000041635.0	0	0	0	0
ENSRNOT00000048708.0	0	0	0	0
ENSRNOT00000047478.0	0	0	0	0
ENSRNOT00000073707.0	0	0	0	0
ENSRNOT00000072457.0	0	0	0	0
ENSRNOT00000049250.0	0	0	0	0
ENSRNOT00000052186.0	0	0	0	0
ENSRNOT00000040957.0	0	0	0	0
ENSRNOT00000000976.0	0	0	0	0
ENSRNOT00000000974.0	0	0	0	0
ENSRNOT00000000973.0	0	0	0	0
ENSRNOT00000051315.0	0	0	0	0
ENSRNOT00000073398.0	0	0	0	0
ENSRNOT00000072222.0	0	0	0	0
ENSRNOT00000049791.0	0	0	0	0
ENSRNOT00000041074.0	0	0	0	0
ENSRNOT00000040673.0	0	0	0	0
ENSRNOT00000044713.0	0	1.00250626566416	0	0
ENSRNOT00000074574.0	0	0	0	0
ENSRNOT00000048085.0	0	0	0	0
ENSRNOT00000075635.0	0	0	0	0
ENSRNOT00000045525.0	0	0	0	2.95739348370927
ENSRNOT00000000990.0	9.02255639097744	187.468671679198	2874.48621553885	2793.1328320802
ENSRNOT00000000992.0	0	0	0	0
ENSRNOT00000000995.0	0	0	2.00501253132832	9.02255639097744
ENSRNOT00000040232.0	923.558897243108	365.563909774436	41445.5137844612	52570.977443609
ENSRNOT00000051634.0	923.558897243108	365.563909774436	41445.5137844612	52570.977443609
ENSRNOT00000011704.0	1.00250626566416	9.02255639097744	57.8947368421053	92.6817042606516
ENSRNOT00000052311.0	0	0	0	0
ENSRNOT00000001011.0	1.00250626566416	0	114.185463659148	97.1428571428571
ENSRNOT00000001014.0	1.50375939849624	7.11779448621554	3.60902255639097	27.1679197994987
ENSRNOT00000061558.0	2.00501253132832	1.00250626566416	3.00751879699248	5.0125313283208
ENSRNOT00000001016.0	0	0	1.00250626566416	3.00751879699248
ENSRNOT00000001019.0	0	0	139.348370927318	177.243107769424
ENSRNOT00000039155.0	0	0	0	0
ENSRNOT00000038626.0	0	0	1.00250626566416	0
ENSRNOT00000038820.0	0	1.00250626566416	7.01754385964912	7.01754385964912
ENSRNOT00000072377.0	0	1.00250626566416	3.00751879699248	3.00751879699248
ENSRNOT00000049667.0	1.00250626566416	1.00250626566416	32.0300751879699	59.1478696741855
ENSRNOT00000060394.0	0	0	0	1.00250626566416
ENSRNOT00000073990.0	0	0	0	0
ENSRNOT00000041348.0	0	0	0	0
ENSRNOT00000029409.0	0	0	0	0
ENSRNOT00000060389.0	0	0	0	0
ENSRNOT00000074768.0	0	0	0	0
ENSRNOT00000050373.0	43.0075187969925	17.9949874686717	869.022556390977	1043.45864661654
ENSRNOT00000001053.0	0	0	12.9824561403509	18.0451127819549
ENSRNOT00000065025.0	0	0	50.7268170426065	45.7644110275689
ENSRNOT00000001084.0	206.516290726817	135.288220551378	586.365914786967	606.165413533835
ENSRNOT00000001085.0	0	1.00250626566416	47.0175438596491	44.9624060150376
ENSRNOT00000046798.0	0	1.00250626566416	22.0050125313283	22.9072681704261
ENSRNOT00000001098.0	150.325814536341	98.2456140350877	4205.21303258145	3645.56390977444
ENSRNOT00000001099.0	47.1177944862155	192.431077694236	1368.92230576441	1720.9022556391
ENSRNOT00000074460.0	0	0	0	0
ENSRNOT00000039998.0	0	0	0	0
ENSRNOT00000074958.0	0	0	0	0
ENSRNOT00000074049.0	11.0275689223058	0	98.9974937343358	80.8020050125313
ENSRNOT00000072288.0	0	0	0	0
ENSRNOT00000000543.0	0	0	36.9924812030075	68.1203007518797
ENSRNOT00000000542.0	0	0	87.0676691729323	75.1378446115288
ENSRNOT00000000541.0	11.0275689223058	14.0350877192982	1313.83458646617	1546.41604010025
ENSRNOT00000060194.0	6.01503759398496	0	128.822055137845	125.012531328321
ENSRNOT00000000532.0	0	0	26.015037593985	27.0676691729323
ENSRNOT00000000523.0	0	0	0	0
ENSRNOT00000048332.0	0	0	4.01002506265664	0
ENSRNOT00000029451.0	0	0	0	0
ENSRNOT00000072694.0	0	0	3.00751879699248	0
ENSRNOT00000031704.0	0	1.00250626566416	4.01002506265664	3.00751879699248
ENSRNOT00000000484.0	0	0	16.0401002506266	9.02255639097744
ENSRNOT00000000501.0	875.93984962406	1952.33082706767	3711.12781954887	3573.4335839599
ENSRNOT00000068712.0	20.8020050125313	0	0	0
ENSRNOT00000000499.0	28.0701754385965	0	7.01754385964912	9.02255639097744
ENSRNOT00000000497.0	2.00501253132832	1.00250626566416	185.46365914787	157.393483709273
ENSRNOT00000031548.0	0	0	0	0
ENSRNOT00000072446.0	0	0	14.937343358396	5.96491228070175
ENSRNOT00000000481.0	40.9523809523809	3.00751879699248	2155.38847117794	1947.06766917293
ENSRNOT00000000477.0	0	0	0	0
ENSRNOT00000065044.0	0	0	0	0
ENSRNOT00000060607.0	0	0	21.0025062656642	34.0852130325814
ENSRNOT00000075244.0	10.0250626566416	0	0	3.00751879699248
ENSRNOT00000061027.0	6.01503759398496	1.00250626566416	37.0927318295739	15.0375939849624
ENSRNOT00000047779.0	6.01503759398496	1.00250626566416	37.0927318295739	15.0375939849624
ENSRNOT00000001115.0	113.082706766917	276.390977443609	621.954887218045	593.583959899749
ENSRNOT00000001114.0	751.729323308271	411.729323308271	7526.01503759398	8331.42857142857
ENSRNOT00000001108.0	40	0	32.9323308270677	25.062656641604
ENSRNOT00000061950.0	2.00501253132832	1.00250626566416	145.263157894737	214.486215538847
ENSRNOT00000071840.0	18.0451127819549	0	7.01754385964912	7.01754385964912
ENSRNOT00000050099.0	18.0451127819549	0	7.01754385964912	7.01754385964912
ENSRNOT00000001146.0	1.00250626566416	24.0601503759398	21.0025062656642	32.531328320802
ENSRNOT00000060762.0	0	0	10.0250626566416	25.0125313283208
ENSRNOT00000076863.0	0	0	1.00250626566416	0
ENSRNOT00000076375.0	0	0	1.00250626566416	0
ENSRNOT00000037191.0	0	0	1.00250626566416	0
ENSRNOT00000001120.0	0	0	0	1.00250626566416
ENSRNOT00000076253.0	0	0	0	0
ENSRNOT00000037613.0	0	0	0	0
ENSRNOT00000038130.0	0	14.0350877192982	8.02005012531328	5.0125313283208
ENSRNOT00000076983.0	243.458646616541	245.363408521303	1698.69674185464	1773.58395989975
ENSRNOT00000001123.0	243.458646616541	245.363408521303	1698.69674185464	1773.58395989975
ENSRNOT00000076528.0	243.458646616541	245.363408521303	1698.69674185464	1773.58395989975
ENSRNOT00000001126.0	0	0	2.00501253132832	0
ENSRNOT00000001133.0	4.01002506265664	2.00501253132832	77.9949874686717	87.1177944862155
ENSRNOT00000076331.0	0	0	11.0275689223058	16.8922305764411
ENSRNOT00000001135.0	0	0	11.0275689223058	16.8922305764411
ENSRNOT00000001138.0	0	0	11.0275689223058	16.9924812030075
ENSRNOT00000065940.0	0	0	0	1.00250626566416
ENSRNOT00000074261.0	0	0	0	0
ENSRNOT00000073474.0	0	0	16.0401002506266	15.9899749373434
ENSRNOT00000070886.0	26.0651629072682	40.1002506265664	111.177944862155	65.1629072681704
ENSRNOT00000065330.0	0	0	0	0
ENSRNOT00000000549.0	0	0	35.0877192982456	38.0952380952381
ENSRNOT00000000552.0	0	0	73.0325814536341	95.0375939849624
ENSRNOT00000000554.0	1.00250626566416	34.0852130325814	371.779448621554	289.52380952381
ENSRNOT00000044975.0	0	0	29.4736842105263	14.7869674185464
ENSRNOT00000000558.0	4.01002506265664	81.203007518797	1207.81954887218	1180.35087719298
ENSRNOT00000000559.0	0	0	259.548872180451	230.225563909774
ENSRNOT00000072319.0	17.0426065162907	15.0375939849624	288.621553884712	248.421052631579
ENSRNOT00000000568.0	17.0426065162907	15.0375939849624	288.621553884712	248.421052631579
ENSRNOT00000000576.0	0	0	54.9874686716792	61.9047619047619
ENSRNOT00000036871.0	5.0125313283208	21.0025062656642	120.050125313283	92.9323308270677
ENSRNOT00000035977.0	0	0	0	0
ENSRNOT00000000611.0	0	0	0	0
ENSRNOT00000000612.0	0	0	77.9448621553885	67.8696741854637
ENSRNOT00000059264.0	0	2.00501253132832	80.1503759398496	89.7744360902255
ENSRNOT00000023028.0	0	0	0	0
ENSRNOT00000000623.0	0	0	0	0
ENSRNOT00000059194.0	762.255639097744	362.606516290727	1652.8320802005	3003.80952380952
ENSRNOT00000000629.0	3.00751879699248	0.952380952380952	5.0125313283208	22.0551378446115
ENSRNOT00000068527.0	658.195488721804	96.2406015037594	1893.08270676692	1922.25563909774
ENSRNOT00000035819.0	1.00250626566416	7.01754385964912	408.721804511278	360.200501253133
ENSRNOT00000067667.0	0	0	0	0
ENSRNOT00000066115.0	3.00751879699248	0	26.0651629072682	32.0802005012531
ENSRNOT00000000635.0	3015.53884711779	778.546365914787	33045.9147869674	32230.1253132832
ENSRNOT00000000581.0	2378.4962406015	450.526315789474	2220.50125313283	2488.52130325815
ENSRNOT00000033907.0	242.005012531328	582.305764411028	530.025062656642	385.263157894737
ENSRNOT00000000583.0	0	0	1.00250626566416	0
ENSRNOT00000059426.0	265.513784461153	27.0676691729323	2399.64912280702	2359.29824561403
ENSRNOT00000038195.0	25.062656641604	5.0125313283208	1590.67669172932	1674.68671679198
ENSRNOT00000045044.0	0	0	1.00250626566416	0
ENSRNOT00000000607.0	13.0325814536341	0	5.96491228070175	6.01503759398496
ENSRNOT00000066897.0	0	0	0	0
ENSRNOT00000033119.0	1.00250626566416	1.00250626566416	331.278195488722	401.40350877193
ENSRNOT00000071399.0	0	0	22.0551378446115	9.02255639097744
ENSRNOT00000000639.0	0	0	38.9974937343358	28.9724310776942
ENSRNOT00000048845.0	0	0	12.0300751879699	8.02005012531328
ENSRNOT00000000649.0	1.00250626566416	4.01002506265664	21.0025062656642	22.0050125313283
ENSRNOT00000000650.0	431.779448621554	964.912280701754	8905.21303258145	8531.67919799499
ENSRNOT00000066266.0	0	0	0	0
ENSRNOT00000001537.0	0	0	0	0
ENSRNOT00000001538.0	0	0	0	0
ENSRNOT00000001540.0	1.00250626566416	1.9047619047619	7.01754385964912	6.96741854636591
ENSRNOT00000001542.0	0	30.9774436090226	208.070175438596	171.87969924812
ENSRNOT00000068289.0	0	4.91228070175439	61.0025062656642	68.7719298245614
ENSRNOT00000042432.0	0	0	21.0526315789474	22.0551378446115
ENSRNOT00000045275.0	0	0	21.0526315789474	22.0551378446115
ENSRNOT00000048219.0	0	0	0.902255639097744	3.00751879699248
ENSRNOT00000074081.0	17.0426065162907	10.0250626566416	2779.79949874687	3602.55639097744
ENSRNOT00000001579.0	0	2.00501253132832	4.91228070175439	1.00250626566416
ENSRNOT00000001580.0	0	0	0	0
ENSRNOT00000051678.0	0	0	0	0
ENSRNOT00000001593.0	363.809523809524	222.50626566416	2787.71929824561	2143.75939849624
ENSRNOT00000001610.0	0	0	0	2.00501253132832
ENSRNOT00000049745.0	49.1228070175439	41.0526315789474	161.954887218045	132.932330827068
ENSRNOT00000046763.0	0	0	0	0
ENSRNOT00000038419.0	0	0	6.01503759398496	2.00501253132832
ENSRNOT00000066482.0	0	0	0	0
ENSRNOT00000068374.0	0	0	0	0
ENSRNOT00000067800.0	0	0	0	0
ENSRNOT00000001635.0	0	0	0	1.00250626566416
ENSRNOT00000001636.0	0	1.00250626566416	17.9949874686717	14.9874686716792
ENSRNOT00000001637.0	1456.49122807018	476.140350877193	16219.0476190476	18550.3759398496
ENSRNOT00000001638.0	42.0050125313283	108.170426065163	2996.79197994987	2973.28320802005
ENSRNOT00000001639.0	0	0	84.0100250626566	67.9197994987469
ENSRNOT00000001644.0	12.0300751879699	13.0325814536341	99.1478696741855	100.200501253133
ENSRNOT00000044212.0	0	0	74.0852130325814	73.0325814536341
ENSRNOT00000065236.0	0	0	63.1578947368421	61.0526315789474
ENSRNOT00000017748.0	0	0	0	0
ENSRNOT00000001699.0	0	0	18.0451127819549	13.0325814536341
ENSRNOT00000074268.0	0	0	8.02005012531328	1.00250626566416
ENSRNOT00000042499.0	153.28320802005	6.01503759398496	2975.83959899749	1822.75689223058
ENSRNOT00000064637.0	7.01754385964912	1.00250626566416	506.666666666667	435.187969924812
ENSRNOT00000017141.0	0	0	0.451127819548872	1.00250626566416
ENSRNOT00000001743.0	30.0751879699248	1.00250626566416	191.378446115288	267.368421052632
ENSRNOT00000001704.0	0	0	23.0075187969925	10.0250626566416
ENSRNOT00000045375.0	0.701754385964912	0	0	0
ENSRNOT00000070992.0	0.701754385964912	0	0	0
ENSRNOT00000072183.0	0	0	0	0
ENSRNOT00000001750.0	0	0	0	0
ENSRNOT00000071486.0	0	0	13.0325814536341	5.0125313283208
ENSRNOT00000033298.0	0	0	14.0350877192982	5.0125313283208
ENSRNOT00000076685.0	0	0	14.0350877192982	5.0125313283208
ENSRNOT00000071184.0	0	0	7.01754385964912	0
ENSRNOT00000058343.0	0	0	2.00501253132832	0
ENSRNOT00000032290.0	0	0	0	4.01002506265664
ENSRNOT00000031472.0	89.1228070175439	81.203007518797	640.100250626566	459.799498746867
ENSRNOT00000038623.0	0	0	0	0
ENSRNOT00000074533.0	0	6.01503759398496	1.00250626566416	2.00501253132832
ENSRNOT00000075517.0	107.067669172932	109.273182957393	1982.50626566416	2031.82957393484
ENSRNOT00000058237.0	0	0	16.0401002506266	30.9273182957393
ENSRNOT00000001759.0	1.00250626566416	0	124.260651629073	132.080200501253
ENSRNOT00000001764.0	0	0	179.398496240601	119.248120300752
ENSRNOT00000001766.0	0	0	11.9799498746867	22.9072681704261
ENSRNOT00000001772.0	0	0	98.0451127819549	124.010025062657
ENSRNOT00000001779.0	0	0	10.0250626566416	7.01754385964912
ENSRNOT00000068735.0	0	0	1.95488721804511	3.00751879699248
ENSRNOT00000074818.0	0	0	1.95488721804511	3.00751879699248
ENSRNOT00000067633.0	0	0	0	0
ENSRNOT00000065482.0	2.00501253132832	0	0	1.00250626566416
ENSRNOT00000000744.0	0	0	1.00250626566416	0
ENSRNOT00000066040.0	0	0	1.00250626566416	0
ENSRNOT00000067698.0	0	0	1.00250626566416	0
ENSRNOT00000065549.0	0	0	1.00250626566416	0
ENSRNOT00000074404.0	8230.07518796992	6164.46115288221	208740.350877193	194843.50877193
ENSRNOT00000070925.0	0	3.00751879699248	37.0927318295739	32.0802005012531
ENSRNOT00000000748.0	4.01002506265664	3.00751879699248	875.739348370927	805.46365914787
ENSRNOT00000051491.0	11.6791979949875	0.100250626566416	733.383458646616	743.208020050125
ENSRNOT00000000756.0	0	0	0.952380952380952	2.75689223057644
ENSRNOT00000074657.0	0	0	0	0
ENSRNOT00000032159.0	0	0	2.00501253132832	0
ENSRNOT00000000784.0	1.00250626566416	0	129.122807017544	99.8496240601504
ENSRNOT00000038095.0	0	0	1.00250626566416	3.00751879699248
ENSRNOT00000068778.0	0	0	1.00250626566416	0
ENSRNOT00000000792.0	102.255639097744	5.0125313283208	986.165413533835	2152.48120300752
ENSRNOT00000000804.0	3.00751879699248	81.203007518797	846.766917293233	748.521303258145
ENSRNOT00000047773.0	0	0	1.00250626566416	0
ENSRNOT00000049437.0	1.55388471177945	15.4887218045113	2.90726817042607	7.31829573934837
ENSRNOT00000000432.0	0	0	0	0
ENSRNOT00000000434.0	0	0	5.0125313283208	8.02005012531328
ENSRNOT00000037419.0	0	3.00751879699248	62.9072681704261	94.8872180451128
ENSRNOT00000037409.0	0	3.00751879699248	56.8922305764411	89.874686716792
ENSRNOT00000000438.0	0	0	0	0.852130325814536
ENSRNOT00000056047.0	41.1027568922306	34.9874686716792	2114.73684210526	1845.01253132832
ENSRNOT00000068777.0	44.0601503759398	9.02255639097744	1003.15789473684	872.481203007519
ENSRNOT00000000708.0	0	0	0	0
ENSRNOT00000057313.0	0	0	1.00250626566416	2.00501253132832
ENSRNOT00000057317.0	0	0	0	0
ENSRNOT00000001093.0	0	0	106.065162907268	79.9498746867168
ENSRNOT00000030348.0	0	1.00250626566416	6.01503759398496	13.984962406015
ENSRNOT00000071663.0	0	0	0	2.20551378446115
ENSRNOT00000071064.0	1.00250626566416	0	3.00751879699248	2.00501253132832
ENSRNOT00000075682.0	0	0	4.01002506265664	9.02255639097744
ENSRNOT00000071477.0	0	0	4.01002506265664	4.01002506265664
ENSRNOT00000000703.0	22.0551378446115	2.00501253132832	955.488721804511	1190.77694235589
ENSRNOT00000000702.0	12.0300751879699	5.0125313283208	2423.85964912281	2289.42355889724
ENSRNOT00000000700.0	0	1.00250626566416	1.95488721804511	0
ENSRNOT00000000697.0	0	0	0	0
ENSRNOT00000048029.0	0	0	0	0
ENSRNOT00000000689.0	1.00250626566416	0	303.709273182957	318.395989974937
ENSRNOT00000038537.0	0	0	12.0300751879699	3.95989974937343
ENSRNOT00000065127.0	0	0	12.9824561403509	12.0300751879699
ENSRNOT00000063875.0	0	0	0	0
ENSRNOT00000066794.0	0	1.00250626566416	78.9974937343358	92.2305764411028
ENSRNOT00000065614.0	0	1.00250626566416	147.167919799499	142.355889724311
ENSRNOT00000000671.0	3.00751879699248	0	56.140350877193	92.1303258145363
ENSRNOT00000033529.0	40.9523809523809	65.7142857142857	502.105263157895	486.967418546366
ENSRNOT00000046537.0	0	0	3.95989974937343	6.01503759398496
ENSRNOT00000000662.0	8.02005012531328	20.0501253132832	2806.36591478697	2418.54636591479
ENSRNOT00000075714.0	9.02255639097744	8.02005012531328	856.09022556391	1068.97243107769
ENSRNOT00000072429.0	666.466165413534	302.65664160401	10193.4837092732	9097.14285714286
ENSRNOT00000000441.0	0	2.00501253132832	531.077694235589	522.255639097744
ENSRNOT00000067883.0	0	1.00250626566416	874.53634085213	786.666666666667
ENSRNOT00000000443.0	2.00501253132832	2.00501253132832	16.8922305764411	16.0401002506266
ENSRNOT00000000444.0	393.233082706767	372.280701754386	6331.07769423559	5762.90726817043
ENSRNOT00000068184.0	7.66917293233083	51.9799498746867	2754.53634085213	2587.86967418546
ENSRNOT00000000446.0	61.1027568922306	31.077694235589	7147.06766917293	7215.63909774436
ENSRNOT00000035355.0	0	0	11.0275689223058	4.96240601503759
ENSRNOT00000067004.0	1.00250626566416	1.00250626566416	483.258145363409	456.140350877193
ENSRNOT00000000448.0	1.00250626566416	0	348.471177944862	412.03007518797
ENSRNOT00000000451.0	0	0	0	1.00250626566416
ENSRNOT00000057476.0	9.02255639097744	2.00501253132832	2084.76190476191	1923.05764411028
ENSRNOT00000063920.0	0	0	2.00501253132832	9.02255639097744
ENSRNOT00000004499.0	0	0	6.01503759398496	5.0125313283208
ENSRNOT00000000475.0	1.00250626566416	4.01002506265664	438.796992481203	358.546365914787
ENSRNOT00000057422.0	1.00250626566416	0	199.398496240602	177.894736842105
ENSRNOT00000001051.0	0	0	46.8671679197995	51.0275689223058
ENSRNOT00000044035.0	0	0	0	1.00250626566416
ENSRNOT00000001066.0	509.624060150376	1160.3007518797	67460.8020050125	61357.9949874687
ENSRNOT00000072201.0	0	0	0	0
ENSRNOT00000000657.0	1.00250626566416	0	137.994987468672	116.741854636591
ENSRNOT00000000742.0	13.0325814536341	186.416040100251	3989.07268170426	4382.60651629073
ENSRNOT00000036853.0	30.0751879699248	30.0751879699248	104.210526315789	106.165413533835
ENSRNOT00000000735.0	0	0	0.200501253132832	2.30576441102757
ENSRNOT00000066856.0	0	0	18.0451127819549	15.9899749373434
ENSRNOT00000072256.0	0	0	3.00751879699248	5.0125313283208
ENSRNOT00000057218.0	1.00250626566416	3.00751879699248	29.0726817042606	53.0827067669173
ENSRNOT00000000720.0	0	0	16.9924812030075	17.8446115288221
ENSRNOT00000000718.0	0	0	47.1177944862155	53.0325814536341
ENSRNOT00000000717.0	15.0375939849624	6.01503759398496	2493.48370927318	2377.99498746867
ENSRNOT00000000716.0	1.00250626566416	1.00250626566416	405.714285714286	424.511278195489
ENSRNOT00000000715.0	286.71679197995	118.245614035088	2496.34085213033	2758.24561403509
ENSRNOT00000073276.0	0	0	0	1.9047619047619
ENSRNOT00000000343.0	2.00501253132832	1.00250626566416	639.147869674185	532.581453634085
ENSRNOT00000000336.0	0	0	132.03007518797	144.260651629073
ENSRNOT00000074162.0	0	0	0	0
ENSRNOT00000000331.0	17.9949874686717	0	18.0451127819549	15.8395989974937
ENSRNOT00000031047.0	0	0	0	0
ENSRNOT00000072363.0	0	0	0	2.00501253132832
ENSRNOT00000051185.0	1.00250626566416	0	5.0125313283208	3.90977443609023
ENSRNOT00000075151.0	0	0	0	0
ENSRNOT00000000348.0	0	0	13.0325814536341	18.9974937343358
ENSRNOT00000072716.0	3.00751879699248	2.00501253132832	1632.58145363409	1613.78446115288
ENSRNOT00000000351.0	0	0	0	0
ENSRNOT00000073091.0	10.0250626566416	8.02005012531328	2578.34586466165	3140.9022556391
ENSRNOT00000036766.0	0	0	2.00501253132832	0
ENSRNOT00000000710.0	0	0	2.00501253132832	0
ENSRNOT00000018892.0	0	0	170.025062656642	222.005012531328
ENSRNOT00000036753.0	0	0	4.01002506265664	1.00250626566416
ENSRNOT00000048270.0	0	0	7.01754385964912	8.02005012531328
ENSRNOT00000076541.0	0	0	7.01754385964912	8.02005012531328
ENSRNOT00000071343.0	0	0	1.00250626566416	0
ENSRNOT00000034485.0	0	0	0	0
ENSRNOT00000064466.0	0	0	0	0
ENSRNOT00000073994.0	0	0	1.00250626566416	3.00751879699248
ENSRNOT00000076234.0	0	0	28.0200501253133	36.6416040100251
ENSRNOT00000037559.0	1.00250626566416	0	54.0350877192982	98.1453634085213
ENSRNOT00000073028.0	0	1.00250626566416	22.9072681704261	28.9724310776942
ENSRNOT00000000304.1	39.0476190476191	22.0551378446115	196.340852130326	181.303258145363
ENSRNOT00000000327.2	0	0	192.431077694236	159.248120300752
ENSRNOT00000000327.3	0	0	153.383458646617	130.125313283208
ENSRNOT00000000327.4	0	0	8.97243107769424	13.984962406015
ENSRNOT00000000327.5	23.0576441102757	3.00751879699248	2649.52380952381	2542.45614035088
ENSRNOT00000000327.6	72.1804511278196	7.01754385964912	3917.84461152882	3771.22807017544
ENSRNOT00000000331.2	392.932330827068	2.00501253132832	599.949874686717	637.994987468672
ENSRNOT00000000331.3	305.764411027569	4.01002506265664	457.744360902256	510.676691729323
ENSRNOT00000000331.4	227.568922305764	4.01002506265664	370.62656641604	437.543859649123
ENSRNOT00000000334.1	2.00501253132832	1.00250626566416	478.045112781955	555.187969924812
ENSRNOT00000000334.2	4.01002506265664	5.0125313283208	1355.33834586466	1693.18295739348
ENSRNOT00000000334.4	233.4335839599	639.548872180451	9509.12280701754	9838.29573934837
ENSRNOT00000000343.2	0	0	1.00250626566416	0
ENSRNOT00000000348.2	0	0	7.01754385964912	12.0300751879699
ENSRNOT00000000348.3	0	0	12.0300751879699	10.0250626566416
ENSRNOT00000000352.1	2211.87969924812	889.273182957393	42751.4285714286	44391.0275689223
ENSRNOT00000000352.2	3367.96992481203	1811.72932330827	60660.350877193	61971.8796992481
ENSRNOT00000000352.4	5489.52380952381	4785.76441102757	100888.070175439	96935.6390977444
ENSRNOT00000000352.5	3761.45363408521	3418.84711779449	74908.3709273183	73064.9122807018
ENSRNOT00000000365.1	7.01754385964912	1.00250626566416	1075.38847117794	1389.42355889724
ENSRNOT00000000365.2	6.01503759398496	1.00250626566416	986.015037593985	1318.34586466165
ENSRNOT00000000423.2	2.00501253132832	0	109.122807017544	112.080200501253
ENSRNOT00000000423.4	3.00751879699248	17.0426065162907	517.34335839599	593.784461152882
ENSRNOT00000000423.5	4.01002506265664	22.0551378446115	813.082706766917	848.220551378446
ENSRNOT00000000423.6	604.260651629073	144.360902255639	6084.16040100251	5512.58145363408
ENSRNOT00000000423.7	604.310776942356	144.360902255639	6037.39348370927	5469.47368421053
ENSRNOT00000000434.1	0	0	44.0601503759398	25.9147869674185
ENSRNOT00000000443.1	0	0	7.91979949874687	9.02255639097744
ENSRNOT00000000444.1	428.922305764411	175.438596491228	2660.65162907268	2615.38847117794
ENSRNOT00000000446.2	0	0	13.8847117794486	14.937343358396
ENSRNOT00000000467.1	91.2280701754386	67.1679197994987	329.824561403509	235.538847117794
ENSRNOT00000000467.2	9.02255639097744	6.01503759398496	3007.31829573935	2636.74185463659
ENSRNOT00000000468.1	0	0	3.40852130325815	9.57393483709273
ENSRNOT00000000468.2	0	0	25.4636591478697	101.654135338346
ENSRNOT00000000468.3	2.00501253132832	0	105.46365914787	249.874686716792
ENSRNOT00000000469.1	0.952380952380952	1.00250626566416	180.200501253133	176.641604010025
ENSRNOT00000000469.2	0.952380952380952	1.00250626566416	183.508771929825	191.428571428571
ENSRNOT00000000469.3	1.00250626566416	0	38.3959899749373	49.7243107769424
ENSRNOT00000000469.4	1.00250626566416	1.00250626566416	163.157894736842	184.962406015038
ENSRNOT00000000471.1	1.00250626566416	1.00250626566416	76.9924812030075	87.4185463659148
ENSRNOT00000000471.3	0	1.00250626566416	49.0726817042607	56.0902255639098
ENSRNOT00000000471.4	0	0	17.0426065162907	21.7543859649123
ENSRNOT00000000471.5	0	0	34.7869674185464	42.8070175438597
ENSRNOT00000000475.2	2.00501253132832	42.0050125313283	1304.51127819549	1000.95238095238
ENSRNOT00000000475.3	2.00501253132832	42.0050125313283	1223.50877192982	946.867167919799
ENSRNOT00000000475.4	2.00501253132832	42.0050125313283	1119.34837092732	849.724310776942
ENSRNOT00000000476.1	0	5.0125313283208	82.65664160401	118.496240601504
ENSRNOT00000000484.1	0	0	16.0401002506266	10.0250626566416
ENSRNOT00000000484.2	0	0	16.0401002506266	9.02255639097744
ENSRNOT00000000500.2	1.00250626566416	1.00250626566416	164.260651629073	95.0877192982456
ENSRNOT00000000500.3	1.00250626566416	1.00250626566416	164.260651629073	94.0852130325814
ENSRNOT00000000501.1	502.055137844612	988.170426065163	2632.98245614035	2504.26065162907
ENSRNOT00000000509.1	6.01503759398496	0	14.937343358396	21.0526315789474
ENSRNOT00000000509.2	26.8671679197995	4.01002506265664	1901.95488721805	2153.48370927318
ENSRNOT00000000513.1	50.125313283208	0	198.496240601504	186.265664160401
ENSRNOT00000000529.1	0	1.00250626566416	150.175438596491	213.383458646617
ENSRNOT00000000541.1	5.0125313283208	3.00751879699248	568.721804511278	579.598997493734
ENSRNOT00000000541.2	5.0125313283208	3.00751879699248	597.794486215539	591.629072681704
ENSRNOT00000000549.1	2.00501253132832	0	63.1578947368421	77.1428571428571
ENSRNOT00000000552.1	0	0	91.4285714285714	117.744360902256
ENSRNOT00000000552.2	0	0	92.4310776942356	119.749373433584
ENSRNOT00000000574.2	0.952380952380952	1.00250626566416	162.65664160401	224.010025062657
ENSRNOT00000000576.2	0	0	7.01754385964912	18.0451127819549
ENSRNOT00000000580.2	6.96741854636591	0	79.9498746867168	69.0726817042606
ENSRNOT00000000580.3	100.100250626566	3.00751879699248	996.842105263158	910.325814536341
